Time(ND) X(ND) Y(ND) Z(ND) VX(ND) VY(ND) VZ(ND)
7.409161856707292548e-01 1.015062279332483719e+00 -4.247146874131838348e-03 1.446750761334652342e-04 1.219978192457685129e+00 8.600913937684702137e-01 -1.812214367343801813e-01
7.411968681985041663e-01 1.015396814958816840e+00 -3.988786287782350275e-03 9.273188521468060002e-05 1.143911825746359634e+00 9.580162702991182888e-01 -1.843108568608647635e-01
7.414774914845917442e-01 1.015708564226201149e+00 -3.703582906497331160e-03 4.010117078484066387e-05 1.060068307935154053e+00 1.049374130075584999e+00 -1.861306201151997353e-01
7.417580324411128245e-01 1.015995385837405118e+00 -3.393527353251901604e-03 -1.285004922564988005e-05 9.690328069114726439e-01 1.133537183501411860e+00 -1.866688751590130368e-01
7.420387479154894050e-01 1.016255565239725600e+00 -3.060442871148947273e-03 -6.580559183657425299e-05 8.713407797587194858e-01 1.210002153896976740e+00 -1.859216385224099211e-01
7.423197475509889509e-01 1.016487352553650858e+00 -2.706424530406370977e-03 -1.184205554890229925e-04 7.676070539517578784e-01 1.278254837419360301e+00 -1.838904916416012891e-01
7.426010803787713721e-01 1.016689098910809941e+00 -2.333773060502868698e-03 -1.703388012651640222e-04 6.585062366337732787e-01 1.337809930082620946e+00 -1.805847736509370305e-01
7.428829916507061482e-01 1.016859438710094210e+00 -1.944643855653466940e-03 -2.212412412698897327e-04 5.446699716532911184e-01 1.388264871390270105e+00 -1.760182537901572308e-01
7.431657179361443877e-01 1.016997094938008939e+00 -1.541291063891326446e-03 -2.708067177800187533e-04 4.267585376586915391e-01 1.429242648990085796e+00 -1.702095687350410613e-01
7.434493053345896385e-01 1.017100831933537952e+00 -1.126344855390269727e-03 -3.186818433421650574e-04 3.055417946252634298e-01 1.460377427363381164e+00 -1.631875256922263595e-01
7.437340452037665139e-01 1.017169658093416418e+00 -7.021851204255029301e-04 -3.645570757210429879e-04 1.817161185086960673e-01 1.481374971356551384e+00 -1.549817780809693568e-01
7.440202375260622780e-01 1.017202668991373127e+00 -2.712724202129882401e-04 -4.081224519092746159e-04 5.600123998434498873e-02 1.491966247196528261e+00 -1.456263784022920338e-01
7.443082111040537630e-01 1.017199048469138223e+00 1.638704613801239812e-04 -4.490694389989902829e-04 -7.086514197795969194e-02 1.491907787448067735e+00 -1.351593701597448849e-01
7.445983956870863008e-01 1.017158046798387172e+00 6.007523256886703389e-04 -4.870980384677077424e-04 -1.981546690866841653e-01 1.480975554877590916e+00 -1.236199522898737968e-01
7.448879636551367645e-01 1.017080051092435822e+00 1.031926880032026919e-03 -5.215324548920112187e-04 -3.236967734063481150e-01 1.459265029889676768e+00 -1.111967983723736453e-01
7.451761245465493566e-01 1.016966222649958285e+00 1.453150892274519953e-03 -5.520645855890006894e-04 -4.462565605775432598e-01 1.427104343101176065e+00 -9.802365322697695338e-02
7.454632275530003183e-01 1.016817701242831218e+00 1.862010769429832012e-03 -5.785582234092627278e-04 -5.651325846820816068e-01 1.384819583078298777e+00 -8.419009785135668500e-02
7.457493910359346279e-01 1.016635847344180332e+00 2.255872074804302421e-03 -6.008746875281670416e-04 -6.795595398513535335e-01 1.332800589856617979e+00 -6.979707283442866672e-02
7.460349237427706948e-01 1.016422030498036255e+00 2.632476197436036617e-03 -6.189119094768077587e-04 -7.888817571121030658e-01 1.271440729036008355e+00 -5.493682524349895874e-02
7.463198978381437865e-01 1.016177906986528212e+00 2.989358432525922749e-03 -6.325722071302357884e-04 -8.923841648775482360e-01 1.201216356176770583e+00 -3.971441368438512198e-02
7.466045556747505918e-01 1.015905129107014915e+00 3.324392708998656024e-03 -6.417899095558888623e-04 -9.894504580310433672e-01 1.122603455142495710e+00 -2.422671739611914274e-02
7.468889780420177038e-01 1.015605620470797499e+00 3.635377961038330479e-03 -6.465148954241878645e-04 -1.079443120332518102e+00 1.036156798138060608e+00 -8.579861455709906701e-03
7.471733207182291725e-01 1.015281365559384197e+00 3.920336128493085923e-03 -6.467234556634779592e-04 -1.161789833003536998e+00 9.424493815871380908e-01 7.123682687433815705e-03
7.474576961985505141e-01 1.014934520168066401e+00 4.177381299139424145e-03 -6.424150170789092720e-04 -1.235945568461320754e+00 8.421042606819352239e-01 2.277894871749801611e-02
7.477422486941394109e-01 1.014567322986032361e+00 4.404802034856735750e-03 -6.336126374223908890e-04 -1.301416388215997699e+00 7.357690028504434432e-01 3.828287529822587548e-02
7.480188617876979418e-01 1.014193515991773653e+00 4.595795876482971012e-03 -6.208082293561993257e-04 -1.356250281452195505e+00 6.274270005138151696e-01 5.309541746222825459e-02
7.482837462268319140e-01 1.013822301402420578e+00 4.749704367297822791e-03 -6.047010912497124534e-04 -1.400276371599024960e+00 5.197546092610065838e-01 6.694813201583130202e-02
7.485552835742704803e-01 1.013430704041818453e+00 4.877042026634589335e-03 -5.843888308042098547e-04 -1.436507850126427011e+00 4.060900213265234981e-01 8.072147429386891671e-02
7.488255594186471464e-01 1.013032275882528310e+00 4.972384788581247876e-03 -5.604788284330130491e-04 -1.463394219497208937e+00 2.903644585189825711e-01 9.391379754894700616e-02
7.490945623161272549e-01 1.012629667331857553e+00 5.035565495116948835e-03 -5.331754644573490900e-04 -1.480892816422046732e+00 1.733487734797223290e-01 1.064479872915315706e-01
7.493627364845026895e-01 1.012224806966037338e+00 5.066661080102815955e-03 -5.026466895657390752e-04 -1.489030486653670105e+00 5.560431680408793598e-02 1.182725838548533415e-01
7.496301079373360876e-01 1.011820207735740551e+00 5.065769150013246964e-03 -4.691108469670650719e-04 -1.487841433759778287e+00 -6.213746112741923289e-02 1.293206755920801032e-01
7.498968468746214366e-01 1.011418126557669606e+00 5.033148790703343388e-03 -4.327805115528660530e-04 -1.477406345517271014e+00 -1.792192454313981942e-01 1.395362789554115135e-01
7.501631407815708696e-01 1.011020753756488144e+00 4.969168262243121685e-03 -3.938731872176367264e-04 -1.457837575871451241e+00 -2.950028444783606707e-01 1.488678993205153622e-01
7.504289983387535390e-01 1.010630501332220765e+00 4.874372696543702137e-03 -3.526415311903812865e-04 -1.429299546811795718e+00 -4.087851437797546672e-01 1.572622759059073005e-01
7.506944916644047172e-01 1.010249628968660662e+00 4.749455340840382477e-03 -3.093396937279304618e-04 -1.391999505292848660e+00 -5.199070010848211298e-01 1.646739247838825138e-01
7.509596899859782848e-01 1.009880336391358435e+00 4.595258731443107106e-03 -2.642310470129108422e-04 -1.346188079116866776e+00 -6.277263638630998788e-01 1.710626428191490689e-01
7.512247576769571777e-01 1.009524626539029413e+00 4.412698842200178141e-03 -2.175696865346403929e-04 -1.292136846786637427e+00 -7.316582583645796500e-01 1.763954256808707155e-01
7.514895592260335544e-01 1.009184822449833430e+00 4.203044750173740365e-03 -1.696695734303016738e-04 -1.230221077922230233e+00 -8.310237299553800971e-01 1.806390679653689102e-01
7.517543599109526298e-01 1.008862634644278389e+00 3.967405064595770810e-03 -1.207788815390154922e-04 -1.160767837274584213e+00 -9.253224156555873714e-01 1.837733042461729138e-01
7.520190991807473857e-01 1.008560096267715256e+00 3.707277885336191219e-03 -7.120925050389035184e-05 -1.084218504374720782e+00 -1.013959151742594322e+00 1.857784807621162548e-01
7.522837626207369288e-01 1.008279053784579382e+00 3.424280219832318613e-03 -2.126808227981020344e-05 -1.001048705839907793e+00 -1.096392805435932649e+00 1.866429710053129631e-01
7.525483934786636464e-01 1.008021162088374778e+00 3.120102843398421880e-03 2.874614214180993822e-05 -9.117551442369661308e-01 -1.172137802958338471e+00 1.863622214386279619e-01
7.528130638280434717e-01 1.007787925242219496e+00 2.796514668838069508e-03 7.854009611938566129e-05 -8.168569686741814495e-01 -1.240752266216392119e+00 1.849377421769244911e-01
7.530777967255113392e-01 1.007580761020416826e+00 2.455448180767422564e-03 1.278122370838201210e-04 -7.169208391948994619e-01 -1.301819037962256509e+00 1.823774022808681838e-01
7.533427737818763070e-01 1.007400839836688267e+00 2.098721414082834000e-03 1.762923430218474839e-04 -6.124794832685126478e-01 -1.354993194337681839e+00 1.786931291526691890e-01
7.536079978576911698e-01 1.007249338673247285e+00 1.728469594578970316e-03 2.236798607511520601e-04 -5.041581534939965081e-01 -1.399927165536059226e+00 1.739043743536231035e-01
7.538734429862510300e-01 1.007127278471769083e+00 1.346962634832624562e-03 2.696745959365312085e-04 -3.926210354001435920e-01 -1.436318478795261200e+00 1.680381596714792813e-01
7.541393253440783484e-01 1.007035422293708127e+00 9.561944438992161588e-04 3.140237895832577973e-04 -2.784512452369746205e-01 -1.463940335303711704e+00 1.611219517157683190e-01
7.544045034032390573e-01 1.006974682892736617e+00 5.602466412488984115e-04 3.562662182198391651e-04 -1.628410960825557863e-01 -1.482517623347416436e+00 1.532295449003874266e-01
7.546692971686373985e-01 1.006945170347258056e+00 1.610985092504486221e-04 3.962050617434955215e-04 -4.636797523541619920e-02 -1.492013623036009040e+00 1.444060042798424592e-01
7.549332829515943422e-01 1.006946903260447446e+00 -2.381622656411167026e-04 4.335471749276780299e-04 7.006768008105615508e-02 -1.492415727220703259e+00 1.347256755810041784e-01
7.551966279848374430e-01 1.006979618382890962e+00 -6.353638149751363214e-04 4.681090467077715753e-04 1.858331526628303476e-01 -1.483795449964586011e+00 1.242485452840898646e-01
7.554595830698607184e-01 1.007042970148853467e+00 -1.028497076097801850e-03 4.997294597801600971e-04 3.003433915539802102e-01 -1.466248641858386881e+00 1.130329500281302552e-01
7.557220848241719136e-01 1.007136417557049191e+00 -1.415123297568828854e-03 5.282233155883687796e-04 4.128884732845132244e-01 -1.439927068559486489e+00 1.011529579299730724e-01
7.559914538588710098e-01 1.007263095658080365e+00 -1.803375141740019101e-03 5.540910020968265555e-04 5.258332593248394859e-01 -1.403936512763858113e+00 8.832726015480851789e-02
7.562534609925989360e-01 1.007415476139793542e+00 -2.170454234676549507e-03 5.758199942999564806e-04 6.325458806198516193e-01 -1.360416319437111055e+00 7.531194957775223797e-02
7.565151676109991286e-01 1.007595478501704056e+00 -2.524503283380767626e-03 5.940135863081645682e-04 7.353968633731914339e-01 -1.308826127992801291e+00 6.185866354208686968e-02
7.567767293557625674e-01 1.007802067844951299e+00 -2.863653697575568348e-03 6.085821167517156986e-04 8.338436960908541806e-01 -1.249462781374429898e+00 4.804125773655221893e-02
7.570381865796678156e-01 1.008034009499699124e+00 -3.185958120493729163e-03 6.194453991831830797e-04 9.273213488067751920e-01 -1.182681094232487018e+00 3.394094260386787409e-02
7.572995594593763258e-01 1.008289915295666583e+00 -3.489540250898712573e-03 6.265429286862461830e-04 1.015285861039709969e+00 -1.108880724584855315e+00 1.964139885273829406e-02
7.575608422343012016e-01 1.008568235338493269e+00 -3.772605213211884401e-03 6.298355493501416871e-04 1.097217381860497332e+00 -1.028508590743115292e+00 5.228744080536336727e-03
7.578220291443364953e-01 1.008867287014952208e+00 -4.033484729304591052e-03 6.293072729273150364e-04 1.172633275700783129e+00 -9.420505311258480230e-01 -9.210355038247070372e-03
7.580831115485233695e-01 1.009185262015113826e+00 -4.270644588338104453e-03 6.249653934580646358e-04 1.241090281339305879e+00 -8.500292778813892669e-01 -2.358906124128302625e-02
7.583442047099844263e-01 1.009520403392240473e+00 -4.482791860523396323e-03 6.168357344118862709e-04 1.302215382219753970e+00 -7.529531602429063719e-01 -3.782777803671160538e-02
7.586052769288925690e-01 1.009870680782583019e+00 -4.668640627029721490e-03 6.049678294361267522e-04 1.355638203391661190e+00 -6.514101151382455379e-01 -5.183966210190951024e-02
7.588663887111669615e-01 1.010234097584400192e+00 -4.827125155434690978e-03 5.894292273459060278e-04 1.401052494359978473e+00 -5.459787562210588474e-01 -6.554413344414408704e-02
7.591277071628979023e-01 1.010608744168131956e+00 -4.957363204014429703e-03 5.702975847476747517e-04 1.438205307828049007e+00 -4.372128016546097395e-01 -7.886743420549113814e-02
7.593890132953562411e-01 1.010992091382498348e+00 -5.058437055914860245e-03 5.476992393125027728e-04 1.466834701371301453e+00 -3.258462461030672830e-01 -9.171815577175811141e-02
7.596503589657601641e-01 1.011381936004839943e+00 -5.129758261892202256e-03 5.217643076925881787e-04 1.486774013000944583e+00 -2.125189693706364125e-01 -1.040217436817360563e-01
7.599119170298080927e-01 1.011776222211709042e+00 -5.170903360368103545e-03 4.926261955918871107e-04 1.497904348525362472e+00 -9.782833398416873605e-02 -1.157116701811986004e-01
7.601738257540522348e-01 1.012172816426552879e+00 -5.181548072590800788e-03 4.604342595632359932e-04 1.500135887982558147e+00 1.760541637599831108e-02 -1.267217331607977115e-01
7.604358143047570406e-01 1.012568942069956623e+00 -5.161539788506411784e-03 4.254079004291660580e-04 1.493430265756386932e+00 1.329744243517113622e-01 -1.369725017971121228e-01
7.606983003908518448e-01 1.012962851205919224e+00 -5.110862661792748944e-03 3.876933822594799185e-04 1.477786716469174477e+00 2.477699543185605535e-01 -1.464157859117587446e-01
7.609627992422655085e-01 1.013354377618683522e+00 -5.029089542164393717e-03 3.472661957632184530e-04 1.453081048192377711e+00 3.619446864472535275e-01 -1.550362731924170290e-01
7.612343374688341768e-01 1.013748182476353676e+00 -4.913594667831395514e-03 3.034921231665328408e-04 1.418537339212028403e+00 4.768617970198288369e-01 -1.628959221896302267e-01
7.615146803158865385e-01 1.014143441560202419e+00 -4.761604291696107383e-03 2.561826162703462043e-04 1.373348571330488266e+00 5.922878440153882540e-01 -1.699043490444858140e-01
7.617951999337817526e-01 1.014524760837073103e+00 -4.577243564313019861e-03 2.070146237110392440e-04 1.318751440030232924e+00 7.037315340017089582e-01 -1.757444677640315478e-01
7.620753893474436769e-01 1.014888852092961313e+00 -4.362130555230490578e-03 1.564171226874047540e-04 1.255224969507937605e+00 8.102317093958549821e-01 -1.803663160995045700e-01
7.623553205880836403e-01 1.015233371697377596e+00 -4.117774563184633738e-03 1.047298585444239420e-04 1.183214400068128835e+00 9.111024164157086602e-01 -1.837429503405462738e-01
7.626351578482688520e-01 1.015556203387678602e+00 -3.845753647741227774e-03 5.227998141801857478e-05 1.103184538740898279e+00 1.005723692707571448e+00 -1.858553315499639758e-01
7.629149587353213358e-01 1.015855222938771840e+00 -3.547885394955856402e-03 -5.823127411253361746e-07 1.015670077191850318e+00 1.093472661879267172e+00 -1.866901154634153237e-01
7.631948096514086233e-01 1.016128476962307348e+00 -3.226107398997351411e-03 -5.350995207881221072e-05 9.212403525039219998e-01 1.173775872861285263e+00 -1.862415850907659098e-01
7.634749467520035582e-01 1.016374277857371666e+00 -2.882304205805004144e-03 -1.061831140686339564e-04 8.204486795803018762e-01 1.246137353464525921e+00 -1.845099998446944611e-01
7.637554621681578171e-01 1.016590919721511721e+00 -2.518641240888331700e-03 -1.582542762980056672e-04 7.139303505351032308e-01 1.310055132630782770e+00 -1.815020481798934326e-01
7.640365200185094130e-01 1.016776890328242144e+00 -2.137311644171230925e-03 -2.093896281667556288e-04 6.023283474901821588e-01 1.365083552176256543e+00 -1.772304138262962292e-01
7.643182181676690945e-01 1.016930769801029699e+00 -1.740710257774842184e-03 -2.592443766064110415e-04 4.863442992581383240e-01 1.410803372032227720e+00 -1.717152784176630698e-01
7.646008272535591566e-01 1.017051364032358407e+00 -1.331094740942012503e-03 -3.075055302663453911e-04 3.666393695637942818e-01 1.446861407864078686e+00 -1.649796616357489254e-01
7.648844911792320733e-01 1.017137533941364858e+00 -9.110028562038635083e-04 -3.538387199679446198e-04 2.439563069803859230e-01 1.472919862023773563e+00 -1.570549845103228204e-01
7.651696331499983073e-01 1.017188327687650773e+00 -4.826600564064107281e-04 -3.979544545870491610e-04 1.189464096351368627e-01 1.488696192813658170e+00 -1.479701847789877678e-01
7.654564085310796573e-01 1.017202819265226044e+00 -4.879764066749489295e-05 -4.395184413480847222e-04 -7.591561126504965500e-03 1.493914238351725654e+00 -1.377673253172430889e-01
7.657453268367798715e-01 1.017180201821874519e+00 3.882668132096612438e-04 -4.782449769557042796e-04 -1.349797222592757084e-01 1.488333511149698918e+00 -1.264816670608467919e-01
7.660348330441960618e-01 1.017120231001595210e+00 8.229936363444810684e-04 -5.135963913468387853e-04 -2.616019482066959667e-01 1.471869941043076002e+00 -1.142424547038590199e-01
